individual_tree_id;species_id;method;year_monitored;branching;canopy_size;height;health;years_after_planting
1366;284;PowerCoat;2019;NA;nan;78;3;1
1365;284;PowerCoat;2019;NA;nan;74;3;1
1364;282;PowerCoat;2019;NA;nan;75;3;1
1363;284;PowerCoat;2019;NA;nan;73;3;1
1370;282;PowerCoat;2019;NA;nan;70;3;1
1369;284;PowerCoat;2019;NA;nan;91;3;1
1368;282;PowerCoat;2019;NA;nan;84;3;1
1372;282;PowerCoat;2019;NA;nan;62;3;1
1378;284;PowerCoat;2019;NA;nan;175;3;1
1377;282;PowerCoat;2019;NA;nan;63;3;1
1376;284;PowerCoat;2019;NA;nan;85;3;1
1382;284;PowerCoat;2019;NA;nan;100;3;1
1379;282;PowerCoat;2019;NA;nan;64;3;1
1310;284;PowerCoat;2019;NA;nan;50;3;1
1308;282;PowerCoat;2019;NA;nan;71;3;1
1307;284;PowerCoat;2019;NA;nan;85;3;1
1314;284;PowerCoat;2019;NA;nan;91;3;1
1313;282;PowerCoat;2019;NA;nan;62;3;1
1317;284;PowerCoat;2019;NA;nan;99;3;1
1316;282;PowerCoat;2019;NA;nan;50;3;1
1315;284;PowerCoat;2019;NA;nan;100;3;1
1322;282;PowerCoat;2019;NA;nan;60;3;1
1320;282;PowerCoat;2019;NA;nan;53;3;1
1319;284;PowerCoat;2019;NA;nan;101;3;1
1326;284;PowerCoat;2019;NA;nan;97;3;1
1325;284;PowerCoat;2019;NA;nan;52;3;1
1324;282;PowerCoat;2019;NA;nan;49;3;1
1323;282;PowerCoat;2019;NA;nan;53;3;1
1330;284;PowerCoat;2019;NA;nan;15;3;1
1329;284;PowerCoat;2019;NA;nan;82;3;1
1328;282;PowerCoat;2019;NA;nan;43;3;1
1327;282;PowerCoat;2019;NA;nan;78;3;1
1334;282;PowerCoat;2019;NA;nan;61;3;1
1333;284;PowerCoat;2019;NA;nan;108;3;1
1331;284;PowerCoat;2019;NA;nan;118;3;1
1337;282;PowerCoat;2019;NA;nan;47;3;1
1335;282;PowerCoat;2019;NA;nan;102;3;1
1342;284;PowerCoat;2019;NA;nan;65;3;1
1386;282;PowerCoat;2019;NA;nan;61;3;1
1383;282;PowerCoat;2019;NA;nan;60;3;1
1388;282;PowerCoat;2019;NA;nan;65;3;1
1387;282;PowerCoat;2019;NA;nan;56;3;1
1394;282;PowerCoat;2019;NA;nan;61;3;1
1393;282;PowerCoat;2019;NA;nan;30;3;1
1392;282;PowerCoat;2019;NA;nan;47;3;1
1391;282;PowerCoat;2019;NA;nan;77;3;1
1343;282;PowerCoat;2019;NA;nan;30;3;1
1348;282;PowerCoat;2019;NA;nan;40;3;1
1354;284;PowerCoat;2019;NA;nan;37;3;1
1353;284;PowerCoat;2019;NA;nan;65;3;1
1341;282;PowerCoat;2019;NA;nan;80;3;1
1340;284;PowerCoat;2019;NA;nan;50;3;1
1339;284;PowerCoat;2019;NA;nan;92;3;1
1345;284;PowerCoat;2019;NA;nan;50;3;1
1350;282;PowerCoat;2019;NA;nan;45;3;1
1795;282;PowerCoat;2019;NA;nan;34;NA;1
1786;282;PowerCoat;2019;NA;nan;63;2;1
1782;284;PowerCoat;2019;NA;nan;82;3;1
1789;284;PowerCoat;2019;NA;nan;40;2;1
1785;284;PowerCoat;2019;NA;nan;78;3;1
1781;282;PowerCoat;2019;NA;nan;62;2;1
1792;284;PowerCoat;2019;NA;nan;90;3;1
1778;282;PowerCoat;2019;NA;nan;62;3;1
1768;284;PowerCoat;2019;NA;nan;77;3;1
1765;284;PowerCoat;2019;NA;nan;42;3;1
1772;282;PowerCoat;2019;NA;nan;53;2;1
1770;282;PowerCoat;2019;NA;nan;62;3;1
1783;282;PowerCoat;2019;NA;nan;68;1;1
1716;284;PowerCoat;2019;NA;nan;91;2;1
1707;282;PowerCoat;2019;NA;nan;50;3;1
1719;284;PowerCoat;2019;NA;nan;89;2;1
1712;280;Mycorrhiza;2019;NA;nan;50;3;1
954;280;Mycorrhiza;2019;NA;nan;19;3;1
953;285;Mycorrhiza;2019;NA;nan;28;2;1
956;280;Mycorrhiza;2019;NA;nan;40;3;1
955;285;Mycorrhiza;2019;NA;nan;40;3;1
1282;285;PowerCoat;2019;NA;nan;50;3;1
1281;280;PowerCoat;2019;NA;nan;69;3;1
1280;283;PowerCoat;2019;NA;nan;62;3;1
1287;280;PowerCoat;2019;NA;nan;62;3;1
1286;283;PowerCoat;2019;NA;nan;44;3;1
1285;285;PowerCoat;2019;NA;nan;25;3;1
1284;283;PowerCoat;2019;NA;nan;60;3;1
1291;280;PowerCoat;2019;NA;nan;55;3;1
1290;283;PowerCoat;2019;NA;nan;50;3;1
1289;285;PowerCoat;2019;NA;nan;31;3;1
1288;283;PowerCoat;2019;NA;nan;88;3;1
1299;285;PowerCoat;2019;NA;nan;30;3;1
1298;283;PowerCoat;2019;NA;nan;80;3;1
1297;283;PowerCoat;2019;NA;nan;50;3;1
1303;285;PowerCoat;2019;NA;nan;30;3;1
1296;285;PowerCoat;2019;NA;nan;30;3;1
1302;283;PowerCoat;2019;NA;nan;90;3;1
1301;283;PowerCoat;2019;NA;nan;84;3;1
1300;285;PowerCoat;2019;NA;nan;30;3;1
1306;283;PowerCoat;2019;NA;nan;98;3;1
1305;285;PowerCoat;2019;NA;nan;60;3;1
1304;283;PowerCoat;2019;NA;nan;80;3;1
1773;282;PowerCoat;2019;NA;nan;31;2;1
1777;282;PowerCoat;2019;NA;nan;22;2;1
1747;282;PowerCoat;2019;NA;nan;50;2;1
904;284;PowerCoat;2019;NA;nan;56;2;1
908;284;PowerCoat;2019;NA;nan;117;2;1
912;284;PowerCoat;2019;NA;nan;89;2;1
917;284;PowerCoat;2019;NA;nan;87;3;1
921;284;PowerCoat;2019;NA;nan;69;3;1
924;282;PowerCoat;2019;NA;nan;53;2;1
925;282;PowerCoat;2019;NA;nan;66;2;1
915;284;PowerCoat;2019;NA;nan;74;2;1
914;282;PowerCoat;2019;NA;nan;35;2;1
913;284;PowerCoat;2019;NA;nan;68;2;1
909;284;PowerCoat;2019;NA;nan;57;2;1
1759;282;PowerCoat;2019;NA;nan;64;2;1
902;284;Mycorrhiza;2019;NA;nan;64;2;1
1272;285;PowerCoat;2019;NA;nan;40;3;1
1278;283;PowerCoat;2019;NA;nan;90;3;1
1277;285;PowerCoat;2019;NA;nan;29;3;1
1279;283;PowerCoat;2019;NA;nan;62;3;1
1276;283;PowerCoat;2019;NA;nan;33;3;1
1256;283;PowerCoat;2019;NA;nan;70;3;1
1262;283;PowerCoat;2019;NA;nan;73;3;1
1261;285;PowerCoat;2019;NA;nan;25;3;1
1260;283;PowerCoat;2019;NA;nan;60;3;1
1266;283;PowerCoat;2019;NA;nan;70;3;1
1271;283;PowerCoat;2019;NA;nan;90;3;1
1206;280;PowerCoat;2019;NA;nan;50;3;1
1199;283;PowerCoat;2019;NA;nan;64;3;1
1226;282;PowerCoat;2019;NA;nan;57;3;1
1190;280;PowerCoat;2019;NA;nan;43;3;1
1189;283;PowerCoat;2019;NA;nan;60;3;1
1188;283;PowerCoat;2019;NA;nan;62;3;1
1187;280;PowerCoat;2019;NA;nan;43;3;1
1194;283;PowerCoat;2019;NA;nan;70;3;1
1193;280;PowerCoat;2019;NA;nan;35;3;1
1192;280;PowerCoat;2019;NA;nan;45;3;1
1191;280;PowerCoat;2019;NA;nan;62;3;1
1202;283;PowerCoat;2019;NA;nan;57;3;1
1197;285;PowerCoat;2019;NA;nan;34;3;1
1201;283;PowerCoat;2019;NA;nan;63;3;1
1292;283;PowerCoat;2019;NA;nan;50;3;1
1293;285;PowerCoat;2019;NA;nan;30;2;1
1294;283;PowerCoat;2019;NA;nan;60;3;1
1295;280;PowerCoat;2019;NA;nan;50;3;1
1270;285;PowerCoat;2019;NA;nan;40;3;1
1269;283;PowerCoat;2019;NA;nan;60;3;1
1268;285;PowerCoat;2019;NA;nan;50;3;1
1275;283;PowerCoat;2019;NA;nan;70;3;1
1274;285;PowerCoat;2019;NA;nan;30;3;1
1273;283;PowerCoat;2019;NA;nan;75;3;1
936;282;Mycorrhiza;2019;NA;nan;32;NA;1
938;284;PowerCoat;2019;NA;nan;47;NA;1
1740;282;PowerCoat;2019;NA;nan;52;2;1
931;282;PowerCoat;2019;NA;nan;45;3;1
934;282;Mycorrhiza;2019;NA;nan;39;3;1
935;282;Mycorrhiza;2019;NA;nan;25;2;1
939;282;PowerCoat;2019;NA;nan;33;2;1
940;282;PowerCoat;2019;NA;nan;39;2;1
952;284;PowerCoat;2019;NA;nan;100;2;1
948;284;PowerCoat;2019;NA;nan;66;2;1
941;282;PowerCoat;2019;NA;nan;70;2;1
932;284;Mycorrhiza;2019;NA;nan;62;3;1
930;284;Mycorrhiza;2019;NA;nan;45;1;1
929;282;PowerCoat;2019;NA;nan;49;2;1
1746;282;PowerCoat;2019;NA;nan;32;1;1
1220;285;PowerCoat;2019;NA;nan;46;3;1
1219;283;PowerCoat;2019;NA;nan;53;3;1
1218;283;PowerCoat;2019;NA;nan;50;3;1
1217;281;PowerCoat;2019;NA;nan;73;3;1
1222;283;PowerCoat;2019;NA;nan;56;3;1
1221;285;PowerCoat;2019;NA;nan;40;3;1
1228;285;PowerCoat;2019;NA;nan;20;3;1
1212;285;PowerCoat;2019;NA;nan;40;3;1
1211;283;PowerCoat;2019;NA;nan;76;3;1
1210;285;PowerCoat;2019;NA;nan;40;3;1
957;281;Mycorrhiza;2019;NA;nan;43;1;1
958;280;Mycorrhiza;2019;NA;nan;93;2;1
959;281;Mycorrhiza;2019;NA;nan;43;3;1
961;280;Mycorrhiza;2019;NA;nan;27;2;1
962;285;Mycorrhiza;2019;NA;nan;27;2;1
960;285;Mycorrhiza;2019;NA;nan;34;2;1
963;280;Mycorrhiza;2019;NA;nan;54;2;1
965;283;Mycorrhiza;2019;NA;nan;31;1;1
976;280;Fencing;2019;NA;nan;50;3;1
972;284;Fencing;2019;NA;nan;63;3;1
973;283;Fencing;2019;NA;nan;50;3;1
974;283;Fencing;2019;NA;nan;48;3;1
970;283;Fencing;2019;NA;nan;44;3;1
969;283;Fencing;2019;NA;nan;50;1;1
968;280;Fencing;2019;NA;nan;33;2;1
967;283;Fencing;2019;NA;nan;24;1;1
978;283;Fencing;2019;NA;nan;44;3;1
971;285;Fencing;2019;NA;nan;62;3;1
982;280;Fencing;2019;NA;nan;50;3;1
981;283;Fencing;2019;NA;nan;50;3;1
984;285;Mycorrhiza;2019;NA;nan;56;3;1
985;281;Mycorrhiza;2019;NA;nan;15;1;1
983;285;Mycorrhiza;2019;NA;nan;46;1;1
986;285;Mycorrhiza;2019;NA;nan;41;3;1
980;282;Mycorrhiza;2019;NA;nan;50;2;1
979;282;Mycorrhiza;2019;NA;nan;65;2;1
987;285;Mycorrhiza;2019;NA;nan;23;2;1
990;280;Mycorrhiza;2019;NA;nan;38;3;1
989;282;Mycorrhiza;2019;NA;nan;46;1;1
988;283;Mycorrhiza;2019;NA;nan;29;1;1
993;282;Mycorrhiza;2019;NA;nan;58;3;1
998;282;Mycorrhiza;2019;NA;nan;44;1;1
997;282;Mycorrhiza;2019;NA;nan;37;1;1
996;285;Mycorrhiza;2019;NA;nan;40;3;1
995;285;Mycorrhiza;2019;NA;nan;40;1;1
991;285;Mycorrhiza;2019;NA;nan;17;1;1
994;282;Mycorrhiza;2019;NA;nan;56;3;1
1243;283;PowerCoat;2020;NA;nan;47;2;2
1246;283;PowerCoat;2020;NA;nan;50;2;2
1473;284;Mycorrhiza;2020;NA;nan;72;2;2
1477;282;PowerCoat;2020;NA;nan;43;2;2
1479;282;Mycorrhiza;2020;NA;nan;50;2;2
1458;282;Mycorrhiza;2020;NA;nan;40;2;2
1464;284;Mycorrhiza;2020;NA;nan;65;2;2
1463;284;Mycorrhiza;2020;NA;nan;72;2;2
1462;284;PowerCoat;2020;NA;nan;65;2;2
1465;284;PowerCoat;2020;NA;nan;70;2;2
1443;284;PowerCoat;2020;NA;nan;65;2;2
1448;284;PowerCoat;2020;NA;nan;71;2;2
1452;284;PowerCoat;2020;NA;nan;80;2;2
1449;284;Mycorrhiza;2020;NA;nan;120;2;2
1179;284;Fencing;2020;NA;nan;38;2;2
1181;284;Fencing;2020;NA;nan;35;2;2
1163;280;Fencing;2020;NA;nan;11;2;2
1158;284;Fencing;2020;NA;nan;63;2;2
1134;283;Fencing;2020;NA;nan;26;2;2
1143;282;Fencing;2020;NA;nan;29;2;2
1147;284;Fencing;2020;NA;nan;40;2;2
1146;282;Fencing;2020;NA;nan;41;2;2
1152;280;Fencing;2020;NA;nan;34;2;2
1156;282;Fencing;2020;NA;nan;42;3;2
1178;285;Fencing;2020;NA;nan;30;2;2
1115;283;Fencing;2020;NA;nan;32;2;2
1099;285;Fencing;2020;NA;nan;34;2;2
1101;282;Fencing;2020;NA;nan;37;2;2
1072;285;Fencing;2020;NA;nan;39;2;2
1123;282;Fencing;2020;NA;nan;24;2;2
1125;280;Fencing;2020;NA;nan;36;2;2
1067;282;Fencing;2020;NA;nan;40;2;2
1066;282;Fencing;2020;NA;nan;25;2;2
1065;284;Fencing;2020;NA;nan;37;2;2
1092;285;Fencing;2020;NA;nan;60;2;2
1074;285;Fencing;2020;NA;nan;25;2;2
1070;284;Fencing;2020;NA;nan;39;2;2
1531;282;Mycorrhiza;2020;NA;nan;50;2;2
1550;285;Mycorrhiza;2020;NA;nan;30;2;2
1562;283;Mycorrhiza;2020;NA;nan;28;2;2
1556;284;Mycorrhiza;2020;NA;nan;35;2;2
30681;280;Mycorrhiza;2020;NA;nan;37;3;2
1505;280;PowerCoat;2020;NA;nan;47;3;2
1488;282;PowerCoat;2020;NA;nan;49;3;2
1487;280;PowerCoat;2020;NA;nan;45;3;2
1485;285;PowerCoat;2020;NA;nan;26;3;2
1490;285;PowerCoat;2020;NA;nan;76;3;2
1519;285;PowerCoat;2020;NA;nan;61;3;2
1512;284;Mycorrhiza;2020;NA;nan;35;3;2
1508;284;Mycorrhiza;2020;NA;nan;59;3;2
1043;282;Mycorrhiza;2020;NA;nan;43;3;2
1128;283;Fencing;2020;NA;nan;42;3;2
1129;280;Fencing;2020;NA;nan;36;3;2
1093;285;Fencing;2020;NA;nan;45;3;2
1096;284;Fencing;2020;NA;nan;51;3;2
1090;284;Fencing;2020;NA;nan;57;3;2
1130;284;Fencing;2020;NA;nan;60;3;2
1126;285;Fencing;2020;NA;nan;26;3;2
1095;282;Fencing;2020;NA;nan;42;3;2
1089;283;Fencing;2020;NA;nan;28;2;2
1088;280;Fencing;2020;NA;nan;65;3;2
1059;283;Fencing;2020;NA;nan;47;3;2
1060;280;Fencing;2020;NA;nan;30;3;2
1061;282;Fencing;2020;NA;nan;47;3;2
1062;282;Fencing;2020;NA;nan;42;2;2
1064;285;Fencing;2020;NA;nan;40;3;2
1063;284;Fencing;2020;NA;nan;47;3;2
1075;283;Fencing;2020;NA;nan;60;3;2
1071;282;Fencing;2020;NA;nan;29;3;2
1131;285;Fencing;2020;NA;nan;33;3;2
1107;282;Fencing;2020;NA;nan;48;3;2
1177;283;Fencing;2020;NA;nan;32;3;2
1175;285;Fencing;2020;NA;nan;30;NA;2
1182;284;Fencing;2020;NA;nan;55;3;2
1180;280;Fencing;2020;NA;nan;45;3;2
1185;285;Fencing;2020;NA;nan;42;3;2
1183;283;Fencing;2020;NA;nan;31;3;2
1176;280;Fencing;2020;NA;nan;42;2;2
1174;285;Fencing;2020;NA;nan;27;2;2
1168;283;Fencing;2020;NA;nan;23;3;2
1172;283;Fencing;2020;NA;nan;40;2;2
1173;285;Fencing;2020;NA;nan;21;3;2
1165;283;Fencing;2020;NA;nan;32;3;2
1169;284;Fencing;2020;NA;nan;65;3;2
1136;280;Fencing;2020;NA;nan;68;2;2
1137;282;Fencing;2020;NA;nan;74;3;2
1157;284;Fencing;2020;NA;nan;62;3;2
1160;282;Fencing;2020;NA;nan;42;3;2
1159;283;Fencing;2020;NA;nan;35;3;2
1154;285;Fencing;2020;NA;nan;70;3;2
1141;280;Fencing;2020;NA;nan;70;3;2
1140;280;Fencing;2020;NA;nan;70;3;2
1150;282;Fencing;2020;NA;nan;31;1;2
1144;283;Fencing;2020;NA;nan;44;3;2
1142;282;Fencing;2020;NA;nan;30;3;2
1149;284;Fencing;2020;NA;nan;41;2;2
1153;283;Fencing;2020;NA;nan;42;3;2
1171;285;Fencing;2020;NA;nan;30;3;2
1106;283;Fencing;2020;NA;nan;51;3;2
1109;284;Fencing;2020;NA;nan;45;3;2
1105;285;Fencing;2020;NA;nan;57;3;2
1133;280;Fencing;2020;NA;nan;30;3;2
1121;282;Fencing;2020;NA;nan;44;3;2
1104;282;Fencing;2020;NA;nan;34;3;2
1103;283;Fencing;2020;NA;nan;50;3;2
1102;285;Fencing;2020;NA;nan;40;3;2
1098;285;Fencing;2020;NA;nan;47;3;2
1114;280;Fencing;2020;NA;nan;55;3;2
1116;285;Fencing;2020;NA;nan;31;3;2
1118;284;Fencing;2020;NA;nan;63;3;2
1113;282;Fencing;2020;NA;nan;58;3;2
1120;283;Fencing;2020;NA;nan;58;3;2
1100;284;Fencing;2020;NA;nan;41;3;2
1112;284;Fencing;2020;NA;nan;58;3;2
1111;282;Fencing;2020;NA;nan;46;3;2
1110;282;Fencing;2020;NA;nan;42;3;2
1549;285;Mycorrhiza;2020;NA;nan;25;3;2
1551;284;Mycorrhiza;2020;NA;nan;30;1;2
1544;281;Mycorrhiza;2020;NA;nan;40;2;2
1545;285;Mycorrhiza;2020;NA;nan;30;3;2
1086;280;Fencing;2020;NA;nan;40;3;2
1083;282;Fencing;2020;NA;nan;52;3;2
1087;285;Fencing;2020;NA;nan;40;NA;2
1082;285;Fencing;2020;NA;nan;28;3;2
1068;282;Fencing;2020;NA;nan;77;NA;2
1069;283;Fencing;2020;NA;nan;76;NA;2
1548;280;Mycorrhiza;2020;NA;nan;50;3;2
1561;282;Mycorrhiza;2020;NA;nan;49;3;2
1560;285;Mycorrhiza;2020;NA;nan;30;3;2
1563;285;Mycorrhiza;2020;NA;nan;35;3;2
1557;282;Mycorrhiza;2020;NA;nan;28;3;2
1558;283;Mycorrhiza;2020;NA;nan;31;3;2
1085;283;Fencing;2020;NA;nan;40;3;2
1081;280;Fencing;2020;NA;nan;48;3;2
1080;282;Fencing;2020;NA;nan;31;3;2
1079;285;Fencing;2020;NA;nan;54;NA;2
1084;283;Fencing;2020;NA;nan;50;NA;2
1536;285;Mycorrhiza;2020;NA;nan;28;2;2
1537;280;Mycorrhiza;2020;NA;nan;40;3;2
1538;282;Mycorrhiza;2020;NA;nan;44;3;2
1533;283;Mycorrhiza;2020;NA;nan;31;3;2
1520;284;Mycorrhiza;2020;NA;nan;68;2;2
1527;280;Mycorrhiza;2020;NA;nan;39;3;2
1524;285;Mycorrhiza;2020;NA;nan;22;3;2
1530;283;Mycorrhiza;2020;NA;nan;52;3;2
1528;282;Mycorrhiza;2020;NA;nan;51;3;2
1535;283;Mycorrhiza;2020;NA;nan;38;3;2
1547;283;Mycorrhiza;2020;NA;nan;41;3;2
1541;282;Mycorrhiza;2020;NA;nan;52;3;2
1542;284;Mycorrhiza;2020;NA;nan;50;3;2
1543;284;Mycorrhiza;2020;NA;nan;47;3;2
1525;282;Mycorrhiza;2020;NA;nan;48;3;2
1521;285;Mycorrhiza;2020;NA;nan;44;3;2
1522;285;Mycorrhiza;2020;NA;nan;30;3;2
1523;282;Mycorrhiza;2020;NA;nan;60;3;2
1516;285;Mycorrhiza;2020;NA;nan;40;3;2
1513;284;Mycorrhiza;2020;NA;nan;75;3;2
1515;285;Mycorrhiza;2020;NA;nan;31;3;2
1509;285;PowerCoat;2020;NA;nan;41;3;2
1506;280;PowerCoat;2020;NA;nan;50;3;2
1511;285;Fencing;2020;NA;nan;55;NA;2
1507;284;Mycorrhiza;2020;NA;nan;51;3;2
1517;285;Mycorrhiza;2020;NA;nan;64;3;2
1502;283;Mycorrhiza;2020;NA;nan;34;3;2
1501;284;Mycorrhiza;2020;NA;nan;41;3;2
1503;285;Mycorrhiza;2020;NA;nan;36;3;2
1497;284;PowerCoat;2020;NA;nan;50;2;2
1499;284;PowerCoat;2020;NA;nan;51;3;2
1500;285;PowerCoat;2020;NA;nan;51;3;2
1493;282;PowerCoat;2020;NA;nan;46;3;2
1494;285;PowerCoat;2020;NA;nan;56;3;2
1495;280;PowerCoat;2020;NA;nan;46;3;2
1496;283;PowerCoat;2020;NA;nan;84;3;2
1489;285;PowerCoat;2020;NA;nan;46;3;2
1491;283;PowerCoat;2020;NA;nan;92;3;2
1492;283;PowerCoat;2020;NA;nan;64;3;2
1486;283;PowerCoat;2020;NA;nan;64;3;2
1481;285;PowerCoat;2020;NA;nan;60;3;2
1483;283;PowerCoat;2020;NA;nan;61;3;2
1484;285;PowerCoat;2020;NA;nan;44;3;2
1212;285;PowerCoat;2020;NA;nan;36;3;2
1211;283;PowerCoat;2020;NA;nan;86;3;2
1210;285;PowerCoat;2020;NA;nan;44;3;2
1220;285;PowerCoat;2020;NA;nan;40;3;2
1214;283;PowerCoat;2020;NA;nan;96;3;2
1215;285;PowerCoat;2020;NA;nan;64;3;2
1195;285;PowerCoat;2020;NA;nan;41;3;2
1201;283;PowerCoat;2020;NA;nan;68;3;2
1196;283;PowerCoat;2020;NA;nan;82;3;2
1197;285;PowerCoat;2020;NA;nan;40;3;2
1202;283;PowerCoat;2020;NA;nan;84;3;2
1198;280;PowerCoat;2020;NA;nan;24;3;2
1191;280;PowerCoat;2020;NA;nan;54;3;2
1192;280;PowerCoat;2020;NA;nan;46;3;2
1193;280;PowerCoat;2020;NA;nan;40;3;2
1194;283;PowerCoat;2020;NA;nan;78;3;2
1187;280;PowerCoat;2020;NA;nan;48;3;2
1188;283;PowerCoat;2020;NA;nan;86;3;2
1189;283;PowerCoat;2020;NA;nan;84;3;2
1190;280;PowerCoat;2020;NA;nan;48;3;2
1226;282;PowerCoat;2020;NA;nan;50;3;2
1227;280;PowerCoat;2020;NA;nan;46;3;2
1228;285;PowerCoat;2020;NA;nan;31;3;2
1221;285;PowerCoat;2020;NA;nan;36;3;2
1222;283;PowerCoat;2020;NA;nan;80;3;2
1223;285;PowerCoat;2020;NA;nan;40;3;2
1224;283;PowerCoat;2020;NA;nan;68;3;2
1217;281;PowerCoat;2020;NA;nan;68;3;2
1213;283;PowerCoat;2020;NA;nan;68;3;2
1218;283;PowerCoat;2020;NA;nan;70;3;2
1219;283;PowerCoat;2020;NA;nan;55;3;2
1050;283;Mycorrhiza;2020;NA;nan;49;3;2
1052;285;Mycorrhiza;2020;NA;nan;45;3;2
1051;283;Mycorrhiza;2020;NA;nan;59;3;2
1053;282;Mycorrhiza;2020;NA;nan;55;3;2
1047;283;Mycorrhiza;2020;NA;nan;12;3;2
1058;284;Mycorrhiza;2020;NA;nan;45;3;2
1045;285;Mycorrhiza;2020;NA;nan;66;3;2
1044;283;Mycorrhiza;2020;NA;nan;65;3;2
1041;285;Mycorrhiza;2020;NA;nan;45;3;2
1040;281;Mycorrhiza;2020;NA;nan;97;3;2
1032;285;Mycorrhiza;2020;NA;nan;40;2;2
1046;284;Mycorrhiza;2020;NA;nan;29;3;2
30674;280;Mycorrhiza;2020;NA;nan;71;3;2
1057;282;Mycorrhiza;2020;NA;nan;70;3;2
1027;285;Mycorrhiza;2020;NA;nan;60;3;2
1048;280;Mycorrhiza;2020;NA;nan;60;3;2
1024;284;Mycorrhiza;2020;NA;nan;26;3;2
30682;285;Mycorrhiza;2020;NA;nan;52;3;2
1054;283;Mycorrhiza;2020;NA;nan;70;3;2
1038;285;Mycorrhiza;2020;NA;nan;60;3;2
1037;285;Mycorrhiza;2020;NA;nan;50;3;2
1036;285;Mycorrhiza;2020;NA;nan;60;3;2
1304;283;PowerCoat;2020;NA;nan;96;3;2
1305;285;PowerCoat;2020;NA;nan;70;3;2
1306;283;PowerCoat;2020;NA;nan;102;3;2
1300;285;PowerCoat;2020;NA;nan;36;3;2
1301;283;PowerCoat;2020;NA;nan;84;2;2
1302;283;PowerCoat;2020;NA;nan;90;3;2
1303;285;PowerCoat;2020;NA;nan;41;3;2
1296;285;PowerCoat;2020;NA;nan;44;3;2
1297;283;PowerCoat;2020;NA;nan;71;3;2
1298;283;PowerCoat;2020;NA;nan;90;3;2
1299;285;PowerCoat;2020;NA;nan;41;3;2
1288;283;PowerCoat;2020;NA;nan;96;3;2
1289;285;PowerCoat;2020;NA;nan;21;3;2
1290;283;PowerCoat;2020;NA;nan;64;3;2
1291;280;PowerCoat;2020;NA;nan;55;3;2
1284;283;PowerCoat;2020;NA;nan;80;3;2
1285;285;PowerCoat;2020;NA;nan;28;3;2
1269;283;PowerCoat;2020;NA;nan;68;3;2
1270;285;PowerCoat;2020;NA;nan;44;3;2
1286;283;PowerCoat;2020;NA;nan;58;3;2
1268;285;PowerCoat;2020;NA;nan;34;3;2
1264;285;PowerCoat;2020;NA;nan;30;3;2
1271;283;PowerCoat;2020;NA;nan;90;3;2
1203;283;PowerCoat;2020;NA;nan;60;3;2
1204;285;PowerCoat;2020;NA;nan;31;3;2
1205;283;PowerCoat;2020;NA;nan;90;3;2
1206;280;PowerCoat;2020;NA;nan;50;3;2
1199;283;PowerCoat;2020;NA;nan;68;3;2
1200;285;PowerCoat;2020;NA;nan;30;3;2
1293;285;PowerCoat;2020;NA;nan;34;3;2
1292;283;PowerCoat;2020;NA;nan;50;3;2
1294;283;PowerCoat;2020;NA;nan;76;3;2
1295;280;PowerCoat;2020;NA;nan;57;3;2
1287;280;PowerCoat;2020;NA;nan;58;3;2
1280;283;PowerCoat;2020;NA;nan;90;3;2
1281;280;PowerCoat;2020;NA;nan;76;3;2
1282;285;PowerCoat;2020;NA;nan;41;3;2
1277;285;PowerCoat;2020;NA;nan;30;3;2
1276;283;PowerCoat;2020;NA;nan;41;3;2
1278;283;PowerCoat;2020;NA;nan;104;3;2
1279;283;PowerCoat;2020;NA;nan;74;3;2
1272;285;PowerCoat;2020;NA;nan;40;3;2
1273;283;PowerCoat;2020;NA;nan;88;3;2
1274;285;PowerCoat;2020;NA;nan;36;3;2
1275;283;PowerCoat;2020;NA;nan;80;3;2
1266;283;PowerCoat;2020;NA;nan;90;3;2
1267;280;PowerCoat;2020;NA;nan;30;3;2
1260;283;PowerCoat;2020;NA;nan;84;3;2
1261;285;PowerCoat;2020;NA;nan;32;3;2
1262;283;PowerCoat;2020;NA;nan;94;3;2
1263;280;PowerCoat;2020;NA;nan;41;3;2
1256;283;PowerCoat;2020;NA;nan;94;3;2
1257;283;PowerCoat;2020;NA;nan;96;3;2
1258;283;PowerCoat;2020;NA;nan;96;3;2
1259;285;PowerCoat;2020;NA;nan;32;3;2
1253;283;PowerCoat;2020;NA;nan;82;3;2
1255;283;PowerCoat;2020;NA;nan;61;3;2
1254;285;PowerCoat;2020;NA;nan;44;3;2
1209;285;PowerCoat;2020;NA;nan;49;3;2
1230;284;PowerCoat;2020;NA;nan;58;3;2
1231;283;PowerCoat;2020;NA;nan;57;3;2
1232;280;PowerCoat;2020;NA;nan;66;3;2
1249;285;PowerCoat;2020;NA;nan;59;3;2
1250;283;PowerCoat;2020;NA;nan;116;3;2
1251;285;PowerCoat;2020;NA;nan;48;3;2
1245;283;PowerCoat;2020;NA;nan;103;3;2
1248;283;PowerCoat;2020;NA;nan;94;3;2
1242;285;PowerCoat;2020;NA;nan;41;3;2
1241;280;PowerCoat;2020;NA;nan;56;3;2
1247;285;PowerCoat;2020;NA;nan;41;3;2
1237;285;PowerCoat;2020;NA;nan;39;3;2
1238;280;PowerCoat;2020;NA;nan;42;3;2
1239;285;PowerCoat;2020;NA;nan;48;3;2
1234;280;PowerCoat;2020;NA;nan;64;3;2
1236;283;PowerCoat;2020;NA;nan;76;3;2
